2017-10-18,MTL,LAK,Away,0,1,0,0,1,5,37,42,0,4,0.0,1,66.7,36,34,51.4
2017-10-18,CHI,STL,Away,0,1,0,0,2,5,24,33,2,7,28.6,0,100.0,30,23,56.6
2017-10-19,NJD,OTT,Away,1,0,0,2,5,4,46,33,0,4,0.0,2,66.7,28,44,38.9
2017-10-19,CAR,CGY,Away,1,0,0,2,2,1,33,26,1,6,16.7,0,100.0,32,27,54.2
2017-10-19,DAL,ARI,Away,1,0,0,2,5,4,30,31,1,2,50.0,0,100.0,29,29,50.0
2017-10-19,EDM,CHI,Away,1,0,0,2,2,1,42,31,1,2,50.0,0,100.0,36,29,55.4
2017-10-19,BOS,VAN,Home,1,0,0,2,6,3,35,29,4,8,50.0,1,83.3,32,32,50.0
2017-10-19,NYI,NYR,Away,1,0,0,2,3,3,38,41,1,3,33.3,0,100.0,33,28,54.1
2017-10-19,STL,COL,Away,1,0,0,2,4,3,28,41,0,2,0.0,1,50.0,28,26,51.8
2017-10-19,NSH,PHI,Away,1,0,0,2,1,0,24,28,0,2,0.0,0,100.0,22,26,45.8
2017-10-19,TBL,CBJ,Away,1,0,0,2,2,0,21,43,0,2,0.0,0,100.0,30,22,57.7
2017-10-19,OTT,NJD,Home,0,0,1,1,4,5,33,46,2,6,33.3,0,100.0,44,28,61.1
2017-10-19,CHI,EDM,Home,0,0,1,1,1,2,31,42,0,5,0.0,1,50.0,29,36,44.6
2017-10-19,NYR,NYI,Home,0,0,1,1,3,3,41,38,0,1,0.0,1,66.7,28,33,45.9
2017-10-19,VAN,BOS,Away,0,1,0,0,3,6,29,35,1,6,16.7,4,50.0,32,32,50.0
2017-10-19,COL,STL,Home,0,1,0,0,3,4,41,28,1,2,50.0,0,100.0,26,28,48.1
2017-10-19,CBJ,TBL,Home,0,1,0,0,0,2,43,21,0,3,0.0,0,100.0,22,30,42.3
2017-10-19,PHI,NSH,Home,0,1,0,0,0,1,28,24,0,5,0.0,0,100.0,26,22,54.2
2017-10-19,CGY,CAR,Home,0,1,0,0,1,2,26,33,0,1,0.0,1,83.3,27,32,45.8
2017-10-19,ARI,DAL,Home,0,1,0,0,4,5,31,30,0,4,0.0,1,50.0,29,29,50.0
2017-10-20,WPG,MIN,Home,1,0,0,2,4,3,30,27,2,3,66.7,1,0.0,28,30,48.3
2017-10-20,ANA,MTL,Home,1,0,0,2,6,2,45,51,1,4,25.0,1,83.3,49,28,63.6
2017-10-20,WSH,DET,Away,1,0,0,2,4,3,41,37,2,5,40.0,1,80.0,33,27,55.0
2017-10-20,SJS,NJD,Away,1,0,0,2,3,0,33,28,0,5,0.0,0,100.0,38,22,63.3
2017-10-20,VAN,BUF,Away,1,0,0,2,4,2,41,22,0,4,0.0,0,100.0,33,33,50.0
2017-10-20,PIT,FLA,Away,1,0,0,2,4,3,48,31,3,4,75.0,0,100.0,31,43,41.9
2017-10-20,DET,WSH,Home,0,0,1,1,3,4,37,41,1,5,20.0,2,60.0,27,33,45.0
2017-10-20,BUF,VAN,Home,0,1,0,0,2,4,22,41,0,3,0.0,0,100.0,33,33,50.0
2017-10-20,MTL,ANA,Away,0,1,0,0,2,6,51,45,1,6,16.7,1,75.0,28,49,36.4
2017-10-20,NJD,SJS,Home,0,1,0,0,0,3,28,33,0,5,0.0,0,100.0,22,38,36.7
2017-10-20,MIN,WPG,Away,0,1,0,0,3,4,27,30,1,1,100.0,2,33.3,30,28,51.7
2017-10-20,FLA,PIT,Home,0,1,0,0,3,4,31,48,0,2,0.0,3,25.0,43,31,58.1
2017-10-21,NYR,NSH,Home,1,0,0,2,4,2,15,25,1,5,20.0,0,100.0,25,23,52.1
2017-10-21,FLA,WSH,Away,1,0,0,2,4,1,23,42,2,6,33.3,0,100.0,43,34,55.8
2017-10-21,LAK,CBJ,Away,1,0,0,2,6,4,32,36,0,2,0.0,1,66.7,39,29,57.4
2017-10-21,MIN,CGY,Away,1,0,0,2,4,2,32,37,1,3,33.3,1,83.3,31,31,50.0
2017-10-21,NYI,SJS,Home,1,0,0,2,5,3,23,31,0,2,0.0,1,75.0,28,27,50.9
2017-10-21,VGK,STL,Home,1,0,0,2,3,2,22,49,2,3,66.7,0,100.0,33,38,46.5
2017-10-21,DAL,CAR,Home,1,0,0,2,4,3,26,39,0,2,0.0,0,100.0,37,25,59.7
2017-10-21,PHI,EDM,Home,1,0,0,2,2,1,24,24,1,2,50.0,0,100.0,29,23,55.8
2017-10-21,CHI,ARI,Away,1,0,0,2,4,2,29,29,1,2,50.0,0,100.0,37,41,47.4
2017-10-21,BUF,BOS,Away,1,0,0,2,5,4,42,31,0,2,0.0,1,66.7,29,36,44.6
2017-10-21,TBL,PIT,Home,1,0,0,2,7,1,32,29,3,5,60.0,1,75.0,32,43,42.7
2017-10-21,OTT,TOR,Home,1,0,0,2,6,3,35,31,0,2,0.0,1,50.0,42,35,54.5
2017-10-21,BOS,BUF,Home,0,0,1,1,4,5,31,42,1,3,33.3,0,100.0,36,29,55.4
2017-10-21,STL,VGK,Away,0,0,1,1,2,3,49,22,0,4,0.0,2,33.3,38,33,53.5
2017-10-21,CGY,MIN,Home,0,1,0,0,2,4,37,32,1,6,16.7,1,66.7,31,31,50.0
2017-10-21,PIT,TBL,Away,0,1,0,0,1,7,29,32,1,4,25.0,3,40.0,43,32,57.3
2017-10-21,CAR,DAL,Away,0,1,0,0,3,4,39,26,0,3,0.0,0,100.0,25,37,40.3
